Date,Department,Ma_nhom_NSP1,NSP1_Name,NSP2_Name,NSP1_Code,NSP2_Code,Deliver
2023-04-25,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,1175000.0
2022-12-06,BH1,L5,5- SP IOT,IoT,A005,B013,27769183.15
2022-08-16,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,0.0
2023-08-09,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,93434314.0
2023-11-01,PXK,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,7447200.0
2023-03-28,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,2030591874.0
2023-03-06,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,285858289.0
2022-10-19,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,14611100.0
2024-09-24,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,6002392548.0
2024-02-23,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,36041300.0
2022-07-14,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,283529400.0
2020-11-18,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,9897000.0
2024-09-17,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,5447200.0
2022-02-24,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,105523200.0
2022-01-18,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,725303060.0
2024-08-28,BH2,L3,3- SP SMART,Sản phẩm nền tảng,A003,B018,161162000.0
2020-12-09,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,79032000.0
2024-05-11,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,199604711.1
2022-03-23,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,4152623900.0
2021-01-25,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,483061820.0
2023-08-23,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,75040170.0
2021-01-07,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,266000.0
2021-09-26,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,141844600.0
2023-02-08,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,4051507128.0
2022-09-30,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,309469200.0
2022-04-20,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,110742800.0
2021-06-29,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,816472408.0
2023-11-10,BH1,L6,6- KD DV & Trải nghiệm KH,KD DV & Trải nghiệm KH,A006,B017,8700000.0
2023-06-22,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,341367700.0
2021-08-04,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,651408100.0
2022-03-28,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,783142200.0
2024-02-17,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,37292000.0
2022-06-27,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,1129336.56
2024-10-24,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,127918832.0
2020-06-16,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,4262400.0
2021-12-31,BH1,L5,5- SP IOT,IoT,A005,B013,2292500.0
2023-03-20,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,2136971344.0
2022-12-16,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,10164000.0
2023-09-18,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,1140000.0
2024-07-11,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,79665000.0
2020-09-03,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,3241843094.0
2020-07-03,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,3694500.0
2022-11-11,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,49809768.0
2022-03-09,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,2806670100.0
2021-10-12,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,74652185.0
2021-03-25,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,4200000.0
2024-05-02,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,0.0
2023-01-28,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,1410000.0
2022-05-19,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,23183680.0
2022-12-14,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,2301117879.0
2025-02-17,PXK,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,81225144.0
2023-10-12,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,232908152.0
2020-11-02,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,82158800.0
2021-01-10,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,282630200.0
2024-06-24,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,5296000.0
2023-02-23,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,6068000.0
2022-01-27,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,1000000.0
2022-09-05,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,10006110.0
2023-11-16,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,14260000.0
2023-10-20,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,721439030.0
2024-03-06,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,518083000.0
2020-06-26,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,580809550.0
2024-11-08,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,9899400.0
2021-11-20,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,120000.0
2024-10-15,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,3119086100.0
2023-02-20,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,19175000.0
2024-06-15,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,107652400.0
2020-11-21,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,82149400.0
2022-06-22,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,47824800.0
2022-10-13,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,278199020.0
2024-08-12,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,69183259.0
2021-08-06,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,1912317400.0
2023-10-10,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,2376900.0
2025-02-14,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,533407638.0
2024-04-11,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,580937310.0
2022-01-27,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,2850165838.0
2021-03-25,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,306687260.0
2024-05-04,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,158207100.0
2024-09-21,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,8346900.0
2023-03-13,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,156787720.0
2022-12-14,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,363673032.0
2020-11-14,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,2800000.0
2020-10-20,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,3548000.0
2022-03-25,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,3400000.0
2022-05-23,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,26501500.0
2023-12-12,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,151653295.2
2021-01-20,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,113560700.0
2025-01-04,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,101094994.0
2022-07-28,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,2430474669.0
2023-04-08,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,235000.0
2024-07-20,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,303245180.0
2023-03-14,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,4765300.0
2022-10-17,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,30525000.0
2023-11-07,BH1,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,632200.0
2025-02-03,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,19592000.0
2024-03-19,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,1997500.0
2025-01-15,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,1661308931.0
2023-03-25,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,639661852.0
2020-07-25,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,95650900.0
2023-08-08,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,8330500.0
2022-09-01,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,41498970.0
2024-05-23,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,2000502700.0
2020-11-30,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,622478678.4
2023-07-10,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,1658249525.0
2022-11-30,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,13765169472.0
2024-08-30,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,1071600.0
2024-08-08,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,134986176.0
2025-02-19,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,314983825.0
2022-06-29,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,24992000.0
2024-05-09,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,3654158.0
2021-07-22,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,1047964800.0
2024-01-25,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,104512500.0
2024-05-11,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,461369022.8
2023-06-17,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,118126000.0
2020-09-22,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,610000.0
2023-08-29,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,4150445844.0
2022-06-26,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,3682000.0
2024-07-22,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,370000.0
2022-05-16,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,47815000.0
2021-02-04,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,3837360.0
2020-10-09,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,208787400.0
2022-11-05,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,176074500.0
2024-03-23,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,3162800.0
2023-03-01,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,136945200.0
2021-06-26,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,237000.0
2023-12-28,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,7552848078.0
2022-07-12,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,66834000.0
2025-01-25,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,574908900.0
2024-07-30,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,1602000.0
2020-12-10,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,166348182.0
2021-07-15,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,6100000.0
2021-06-23,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,336807315.0
2021-08-13,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,35626500.0
2023-07-18,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,6920000.0
2024-07-15,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,4325634992.0
2022-11-05,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,16512000.0
2021-05-07,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,57984000.0
2023-06-14,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,29400821.0
2023-01-05,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1036617698.0
2024-11-05,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,90674200.0
2024-10-02,BH1,L5,5- SP IOT,IoT,A005,B013,12512359.7
2024-08-26,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,169238440.0
2023-04-27,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,7522816.0
2021-04-25,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,17236800.0
2023-02-21,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,324031438.0
2024-10-30,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,5139730.0
2021-05-14,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,2521876.3
2022-12-12,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,5293686247.0
2023-12-09,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,885000.0
2023-03-14,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,6604255.0
2020-12-16,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,48489600.0
2020-08-24,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,14781000.0
2021-02-24,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,27930680.0
2023-09-27,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,587227168.0
2024-05-10,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,75585000.0
2020-10-17,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,20452000.0
2021-03-12,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,3849600.0
2021-07-13,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,1917049373.0
2023-11-16,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,21858000.0
2022-07-22,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,78263200.0
2024-11-20,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,580952200.0
2022-12-20,BH2,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,4579712.0
2023-12-10,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,3405804400.0
2022-02-12,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,738982000.0
2022-06-15,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,1140000.0
2020-11-02,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,1300800.0
2024-05-28,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,17262200.0
2021-03-22,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,31668000.0
2022-06-11,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,15055725.0
2022-03-23,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,83443900.0
2024-08-28,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1334442400.0
2022-03-26,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,13685000.0
2024-07-05,BH1,L3,3- SP SMART,Sản phẩm nền tảng,A003,B018,59826000.0
2022-01-08,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,55665000.0
2023-03-21,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,861472014.0
2024-05-31,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,212132400.0
2021-06-14,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,27101032.0
2023-12-23,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,485094200.0
2022-12-25,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,33420000.0
2021-12-19,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,139235280.0
2021-02-28,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,129789800.0
2025-02-17,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,338874650.0
2024-08-02,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,8470700.0
2025-02-17,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,5390632927.0
2024-08-21,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,29322364.0
2022-04-24,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,22101600.0
2023-05-11,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,7045100.0
2022-07-14,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,222974968.0
2022-10-14,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,1140586788.0
2021-04-21,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,10740000.0
2024-11-29,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,7966112.0
2024-12-24,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,3360000.0
2022-10-24,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,42381800.0
2024-03-26,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,90034925.94
2020-10-14,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,13848050.0
2021-03-05,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,11371000.0
2022-10-26,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1554874982.0
2023-09-23,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,262198704.0
2021-12-10,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,4785047797.0
2022-10-27,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,5050000.0
2024-07-02,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,22176200.0
2020-09-15,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,46665845.0
2022-09-10,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,60759000.0
2021-08-08,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,72290800.0
2023-10-21,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,18109800.0
2022-06-09,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,14088900.0
2022-11-15,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,47394900.0
2022-11-02,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,6539569953.0
2023-02-10,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,5060000.0
2023-02-20,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,366056500.0
2021-05-10,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,26726400.0
2024-05-15,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,67900200.0
2023-01-28,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,51840000.0
2022-03-01,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,276400.0
2021-04-23,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,8167400.0
2022-02-11,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,546470400.0
2023-12-30,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,155829700.0
2022-02-28,BH2,L4,4- SP LOCAL,Local,A004,B019,0.0
2024-12-10,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,208273600.0
2024-02-23,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,374225000.0
2024-07-04,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,0.0
2022-06-13,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,1458707000.0
2022-11-04,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,119565900.0
2023-05-12,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,111281286.7
2025-02-22,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,96019800.0
2021-11-26,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,695324360.0
2024-01-06,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,144031540.7
2023-06-23,BH1,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,2185653.0
2023-06-20,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,10506000.0
2021-07-29,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,8127500.0
2024-04-11,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,34115000.01
2020-12-11,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,266855000.0
2021-12-10,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,25493440.0
2023-06-29,BH2,L6,6- KD DV & Trải nghiệm KH,KD DV & Trải nghiệm KH,A006,B017,500000.0
2023-12-05,BH1,L4,4- SP LOCAL,Local,A004,B019,1622000.0
2023-11-14,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,43702500.0
2023-12-29,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,94875320.0
2020-06-16,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,260000.0
2023-02-28,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,49995000.0
2020-06-06,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,1260000.0
2023-12-20,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,1897470696.0
2022-12-12,BH2,L5,5- SP IOT,IoT,A005,B013,13885704.0
2024-04-21,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,916666.665
2023-06-05,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,665517193.0
2022-08-31,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,64864808.0
2021-12-02,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,1366000.0
2021-04-07,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,163350780.0
2022-03-11,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,23815625.0
2022-05-31,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,53318400.0
2022-10-05,BH1,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,6606000.0
2023-07-07,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,160200.0
2021-06-01,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,13430000.0
2023-05-22,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,69039026.0
2022-06-02,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,57395200.0
2022-12-26,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,36092881.0
2023-06-13,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,932304180.0
2020-06-18,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,25315000.0
2023-04-24,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,444800.0
2023-10-13,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,3032358562.0
2023-06-23,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,205862727.0
2022-05-03,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,374000.0
2023-11-21,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,56985333.34
2024-07-26,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,17058540.0
2023-02-20,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,3400200.0
2022-12-27,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,1177112490.0
2021-02-25,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,6079200.0
2021-11-03,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,104284400.0
2025-01-20,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,194244172.0
