Date,Department,Ma_nhom_NSP1,NSP1_Name,NSP2_Name,NSP1_Code,NSP2_Code,Deliver,Deliver_Plan,Plan_Type,Created_At
5/3/2022,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,1890509600,,,18:23.0
5/26/2023,BH1,L2,2- SP Ch?t l??ng cao,Phích th? hi?n nhi?t ??,A002,B010,2207802,,,18:23.0
2/24/2025,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,931673100,,,18:23.0
6/4/2022,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,556331660,,,18:23.0
12/5/2021,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,15260000,,,18:23.0
8/1/2021,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,4310600,,,18:23.0
6/13/2023,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,667810310,,,18:23.0
12/13/2023,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,2944042727,,,18:23.0
8/19/2020,PXK,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,2187611252,,,18:23.0
11/8/2022,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,20070000,,,18:23.0
4/16/2022,BH1,L5,5- SP IOT,IoT,A005,B013,26174623,,,18:23.0
2/3/2025,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,9312000,,,18:23.0
10/20/2020,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,3490000,,,18:23.0
11/8/2022,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,189090900,,,18:23.0
12/12/2023,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,11164431646,,,18:23.0
5/29/2023,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,15334700,,,18:23.0
2/6/2025,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,65345400,,,18:23.0
10/22/2020,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,82771520,,,18:23.0
3/5/2021,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,113400000,,,18:23.0
4/4/2023,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,1193204996,,,18:23.0
11/20/2020,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,324975000,,,18:23.0
1/12/2025,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,239560800,,,18:23.0
2/21/2022,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,11800000,,,18:23.0
4/25/2023,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,5508168,,,18:23.0
2/7/2025,BH1,L5,5- SP IOT,IoT,A005,B013,13009800,,,18:23.0
2/1/2024,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,77051600,,,18:23.0
2/11/2023,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,11296916,,,18:23.0
12/30/2020,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,71832000,,,18:23.0
1/3/2024,PXK,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,379371916.8,,,18:23.0
6/19/2020,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,1969765922,,,18:23.0
8/31/2022,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,2751111,,,18:23.0
4/1/2023,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,7734000,,,18:23.0
1/17/2023,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,392942443,,,18:23.0
10/16/2020,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,1470000,,,18:23.0
8/6/2020,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,13722600,,,18:23.0
2/28/2024,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,1829000,,,18:23.0
8/6/2022,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,19769400,,,18:23.0
1/14/2021,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,109212320,,,18:23.0
11/24/2020,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,151169000,,,18:23.0
2/17/2021,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,0,,,18:23.0
6/25/2024,BH2,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,228000,,,18:23.0
7/23/2024,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,250935000,,,18:23.0
6/13/2022,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,13871999.85,,,18:23.0
6/5/2021,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,574542520,,,18:23.0
4/23/2022,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,3960249200,,,18:23.0
7/8/2023,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,11992660,,,18:23.0
9/29/2022,PXK,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,67242727.5,,,18:23.0
2/1/2023,BH1,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,6919500,,,18:23.0
7/15/2021,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,254750400,,,18:23.0
5/29/2024,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,451672200,,,18:23.0
2/13/2023,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,33864900,,,18:23.0
10/29/2021,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,3089600,,,18:23.0
9/21/2020,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,776396990,,,18:23.0
1/17/2022,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,710661900,,,18:23.0
3/9/2023,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,61660000,,,18:23.0
5/16/2023,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,320400,,,18:23.0
10/26/2023,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,580579454.5,,,18:23.0
3/20/2024,BH1,L5,5- SP IOT,IoT,A005,B013,6456571,,,18:23.0
1/25/2021,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,6599300,,,18:23.0
10/13/2022,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,2316420,,,18:23.0
6/11/2021,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,35980800,,,18:23.0
4/23/2022,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,1968500,,,18:23.0
12/29/2023,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,2736400210,,,18:23.0
10/31/2023,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,14982900,,,18:23.0
9/21/2023,BH2,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,228000,,,18:23.0
1/22/2022,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,6119371540,,,18:23.0
7/8/2024,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,4509120,,,18:23.0
1/15/2022,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,1817560370,,,18:23.0
11/11/2023,BH2,L5,5- SP IOT,IoT,A005,B013,6060000,,,18:23.0
6/20/2023,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,80539500,,,18:23.0
1/22/2021,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,1190438780,,,18:23.0
8/17/2024,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,2756350100,,,18:23.0
9/15/2021,BH2,L5,5- SP IOT,IoT,A005,B013,600000,,,18:23.0
2/25/2023,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,3162858872,,,18:23.0
8/7/2024,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,55641700,,,18:23.0
8/12/2021,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,11130000,,,18:23.0
6/11/2021,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,7734000,,,18:23.0
1/8/2022,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,702120760,,,18:23.0
7/12/2024,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,14290000,,,18:23.0
4/4/2024,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,993686001.2,,,18:23.0
12/16/2022,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,3273144,,,18:23.0
2/28/2024,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,151003400,,,18:23.0
12/7/2021,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,805377692.6,,,18:23.0
3/31/2023,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,4696510600,,,18:23.0
9/10/2020,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,196000,,,18:23.0
2/18/2022,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,332549500,,,18:23.0
5/25/2021,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,22796400,,,18:23.0
3/3/2021,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,607964540,,,18:23.0
12/22/2021,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,5825911197,,,18:23.0
6/2/2022,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,968300,,,18:23.0
11/22/2023,PXK,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,44385000,,,18:23.0
5/1/2024,BH1,L5,5- SP IOT,IoT,A005,B013,14187960,,,18:23.0
5/27/2021,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,328592100,,,18:23.0
12/2/2024,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,64392400,,,18:23.0
12/10/2021,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,6868800,,,18:23.0
12/1/2023,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,4374999.99,,,18:23.0
12/16/2021,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,216217084,,,18:23.0
6/26/2023,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,115485626,,,18:23.0
9/27/2022,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,10555500,,,18:23.0
1/11/2023,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,327302200,,,18:23.0
1/1/2022,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,715245200,,,18:23.0
7/9/2021,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,52083000,,,18:23.0
3/30/2024,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,121596555.3,,,18:23.0
12/9/2021,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,12965000,,,18:23.0
3/14/2021,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,7440000,,,18:23.0
10/13/2020,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,776946900,,,18:23.0
9/25/2022,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,3040000,,,18:23.0
9/1/2024,BH2,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,,36963071.18,Thang,18:23.0
5/18/2022,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,350985840,,,18:23.0
4/15/2022,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,295144254.5,,,18:23.0
10/20/2021,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,31570800,,,18:23.0
7/23/2024,BH2,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,1140000,,,18:23.0
4/17/2021,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,34557200,,,18:23.0
6/26/2022,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,15750000,,,18:23.0
4/23/2023,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,189154000,,,18:23.0
10/24/2023,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,1897493169,,,18:23.0
3/25/2024,PXK,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,393144750,,,18:23.0
8/7/2023,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,6156576,,,18:23.0
11/29/2020,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,27490000,,,18:23.0
6/3/2022,BH1,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,2160000,,,18:23.0
3/13/2023,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,1262138636,,,18:23.0
2/21/2024,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,471000,,,18:23.0
9/7/2020,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,77221740,,,18:23.0
3/9/2024,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,3653300,,,18:23.0
4/14/2022,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,10160000,,,18:23.0
7/26/2022,BH1,L5,5- SP IOT,IoT,A005,B013,7808992,,,18:23.0
12/2/2020,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,2910150,,,18:23.0
6/14/2023,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,70396445,,,18:23.0
2/21/2023,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,321880200,,,18:23.0
5/11/2022,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,23909800,,,18:23.0
3/5/2024,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,23228000,,,18:23.0
5/17/2023,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,255847322,,,18:23.0
12/22/2022,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,917973736,,,18:23.0
10/20/2021,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,39759660,,,18:23.0
2/16/2024,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,74159317.11,,,18:23.0
11/9/2021,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,56571960,,,18:23.0
7/12/2023,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,54448000,,,18:23.0
1/3/2023,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,240871200,,,18:23.0
1/24/2025,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,836609800,,,18:23.0
10/3/2022,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,1843348253,,,18:23.0
12/10/2024,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,25630400,,,18:23.0
11/16/2023,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,551140200,,,18:23.0
3/14/2021,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,233300,,,18:23.0
5/15/2024,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,351315500,,,18:23.0
12/7/2024,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,5326906200,,,18:23.0
1/16/2023,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,90000,,,18:23.0
4/15/2021,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,1227220000,,,18:23.0
11/2/2020,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,85680000,,,18:23.0
10/26/2024,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,30802000,,,18:23.0
4/10/2024,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,168240614.2,,,18:23.0
11/14/2023,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,158854974,,,18:23.0
2/25/2021,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,133054620,,,18:23.0
11/23/2020,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,412690000,,,18:23.0
12/15/2023,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,54554100,,,18:23.0
3/19/2024,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,5763929752,,,18:23.0
11/10/2023,BH2,L5,5- SP IOT,IoT,A005,B013,33689693,,,18:23.0
8/4/2023,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,253004572,,,18:23.0
9/19/2021,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,8445000,,,18:23.0
8/20/2022,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,56288700,,,18:23.0
5/21/2023,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,81166800,,,18:23.0
11/8/2021,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,4229472772,,,18:23.0
5/7/2021,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,35718000,,,18:23.0
3/8/2023,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,48670000,,,18:23.0
2/7/2023,PXK,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,18658767,,,18:23.0
3/18/2022,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,484020000,,,18:23.0
5/18/2022,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,43222000,,,18:23.0
7/24/2021,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,14230500,,,18:23.0
3/26/2022,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,108880689.8,,,18:23.0
4/16/2024,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,474207000,,,18:23.0
11/23/2023,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,1999418056,,,18:23.0
10/26/2021,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,89784700,,,18:23.0
9/15/2023,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,741100,,,18:23.0
4/5/2023,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,112690000,,,18:23.0
5/21/2024,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,3146902207,,,18:23.0
6/22/2022,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,53448900,,,18:23.0
7/6/2023,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,154277928,,,18:23.0
3/30/2023,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,281510240,,,18:23.0
11/10/2024,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,8435000,,,18:23.0
1/21/2025,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,92813400,,,18:23.0
5/18/2023,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,3501651141,,,18:23.0
11/2/2024,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,1367333,,,18:23.0
10/29/2022,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,1000540800,,,18:23.0
9/9/2022,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,778662632,,,18:23.0
1/11/2023,PXK,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,111189909.6,,,18:23.0
11/11/2020,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,49658400,,,18:23.0
8/23/2021,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,11433000,,,18:23.0
6/16/2023,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,84702000,,,18:23.0
5/31/2023,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,2725282020,,,18:23.0
9/1/2023,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,37876500,,,18:23.0
5/13/2024,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,110922600,,,18:23.0
10/20/2022,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,7037000,,,18:23.0
11/12/2022,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,209692183.3,,,18:23.0
10/8/2024,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,34570000,,,18:23.0
7/22/2022,BH1,L5,5- SP IOT,IoT,A005,B013,2342898.25,,,18:23.0
4/10/2021,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,254276184,,,18:23.0
11/6/2023,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,12259288.89,,,18:23.0
9/23/2022,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,163504780,,,18:23.0
11/2/2024,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,29482100,,,18:23.0
7/6/2022,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,18747000,,,18:23.0
11/13/2020,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,2170000,,,18:23.0
8/24/2022,BH2,L5,5- SP IOT,IoT,A005,B013,4382072,,,18:23.0
1/25/2021,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,5083777280,,,18:23.0
4/4/2022,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,0,,,18:23.0
3/14/2024,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,27074888.89,,,18:23.0
12/10/2021,BH1,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,485500,,,18:23.0
12/27/2022,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,298709040,,,18:23.0
2/17/2023,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,137329882,,,18:23.0
6/14/2024,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,252601726,,,18:23.0
9/5/2021,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,15000000,,,18:23.0
10/22/2024,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,175389240,,,18:23.0
1/30/2024,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,62031000,,,18:23.0
9/5/2024,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,6383467779,,,18:23.0
1/18/2022,BH1,L4,4- SP LOCAL,Local,A004,B019,2000000,,,18:23.0
4/12/2022,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,374000,,,18:23.0
4/19/2022,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,886462960,,,18:23.0
10/21/2023,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,240314028,,,18:23.0
11/13/2024,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,21647000,,,18:23.0
12/25/2021,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,76817400,,,18:23.0
10/6/2021,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,12788400,,,18:23.0
11/7/2024,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,9754000,,,18:23.0
4/6/2024,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,1054983700,,,18:23.0
4/19/2022,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,109948500,,,18:23.0
8/26/2020,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,89649600,,,18:23.0
11/1/2024,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,3001945900,,,18:23.0
3/25/2021,PXK,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,103134240,,,18:23.0
2/14/2025,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,1927051877,,,18:23.0
10/8/2022,BH2,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,2850000,,,18:23.0
1/27/2024,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,1967989555,,,18:23.0
2/14/2023,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,807861484,,,18:23.0
11/19/2024,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,47739200,,,18:23.0
11/27/2021,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,796659240,,,18:23.0
10/30/2021,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,1028629800,,,18:23.0
5/8/2023,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,2382757788,,,18:23.0
2/21/2025,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,5084600,,,18:23.0
9/16/2022,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,45231000,,,18:23.0
9/1/2022,BH2,L4,4- SP LOCAL,Local,A004,B019,0,,,18:23.0
3/15/2023,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,584554427,,,18:23.0
11/10/2022,PXK,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,2659074012,,,18:23.0
4/25/2023,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,115301400,,,18:23.0
5/11/2022,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,190007400,,,18:23.0
12/27/2024,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,14443874960,,,18:23.0
7/6/2023,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,570000,,,18:23.0
1/4/2022,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,18654500,,,18:23.0
1/4/2023,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,719955813.5,,,18:23.0
4/20/2024,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,43861187.33,,,18:23.0
11/24/2020,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,33456000,,,18:23.0
9/19/2023,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,440200,,,18:23.0
2/22/2024,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,842743027.8,,,18:23.0
5/16/2022,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,28443000,,,18:23.0
